latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.72074,35.73281,328.47,1.26,1.12,2021-10-28,2017,T,79,6.1NRT,292.05,34.42,N
-2.72237,35.72161,326.15,1.26,1.12,2021-10-28,2017,T,93,6.1NRT,291.43,31.83,N
-2.71075,35.73147,324.42,1.26,1.12,2021-10-28,2017,T,86,6.1NRT,292.65,28.56,N
-2.71239,35.72026,356.87,1.26,1.12,2021-10-28,2017,T,100,6.1NRT,294.88,107.67,N
-2.71403,35.70908,312.65,1.26,1.11,2021-10-28,2017,T,71,6.1NRT,290.45,14.78,N
-2.7024,35.71891,323.96,1.26,1.12,2021-10-28,2017,T,100,6.1NRT,293.06,29.84,N
-2.70405,35.70772,305.15,1.26,1.11,2021-10-28,2017,T,63,6.1NRT,291.98,8.02,N
8.74722,26.09798,303.08,1.49,1.2,2021-10-28,2019,T,53,6.1NRT,292.35,7.89,N
8.87612,26.66309,300.57,1.36,1.15,2021-10-28,2019,T,30,6.1NRT,289.24,4.95,N
9.21243,26.66022,306.12,1.34,1.15,2021-10-28,2019,T,67,6.1NRT,293.25,8.02,N
9.25155,26.64171,308.55,1.34,1.15,2021-10-28,2019,T,75,6.1NRT,293.18,10.28,N
9.24976,26.62968,311.1,1.35,1.15,2021-10-28,2019,T,82,6.1NRT,293.31,13.2,N
9.24842,26.63645,316.79,1.34,1.15,2021-10-28,2019,T,94,6.1NRT,293.48,19.73,N
9.57569,28.60593,317.65,1.06,1.03,2021-10-28,2019,T,95,6.1NRT,291.89,15.64,N
9.26607,26.54673,301.94,1.36,1.16,2021-10-28,2019,T,45,6.1NRT,291.39,5.54,N
9.73226,28.85563,304.78,1.04,1.02,2021-10-28,2019,T,55,6.1NRT,291.71,4.69,N
9.75178,28.86223,307.02,1.04,1.02,2021-10-28,2019,T,68,6.1NRT,292.04,6.28,N
9.79784,28.80157,303.89,1.04,1.02,2021-10-28,2019,T,54,6.1NRT,293.17,4.21,N
9.79237,28.76403,304.61,1.04,1.02,2021-10-28,2019,T,57,6.1NRT,293.05,4.44,N
9.80147,28.76265,313.02,1.04,1.02,2021-10-28,2019,T,86,6.1NRT,293.56,10.43,N
9.5356,25.32417,303.28,1.64,1.26,2021-10-28,2019,T,54,6.1NRT,292.95,9.23,N
10.33825,30.19516,305.68,1,1,2021-10-28,2019,T,65,6.1NRT,293.12,5.97,N
10.70565,30.19062,307.82,1,1,2021-10-28,2019,T,73,6.1NRT,295.55,6.48,N
28.91016,19.7829,314.01,1.75,1.3,2021-10-28,2025,T,88,6.1NRT,289.19,31.15,N
28.90693,19.76586,325.35,1.75,1.3,2021-10-28,2025,T,100,6.1NRT,289.85,55.97,N
30.40163,19.61765,323.34,1.67,1.27,2021-10-28,2025,T,100,6.1NRT,288.69,45.72,N
30.39845,19.60055,318.94,1.67,1.27,2021-10-28,2025,T,98,6.1NRT,288.95,36.46,N
41.05487,28.63675,307.47,1.69,1.28,2021-10-28,2027,T,72,6.1NRT,281.19,23.52,N
44.22129,17.90645,310.54,1.14,1.06,2021-10-28,2029,T,80,6.1NRT,276.57,17.86,N
13.74053,-89.4346,313,1.18,1.08,2021-10-28,1915,A,46,6.1NRT,294.9,9.28,D
13.93414,-89.1857,314.54,1.14,1.07,2021-10-28,1915,A,57,6.1NRT,299.27,7.42,D
13.97868,-89.55843,315.88,1.19,1.09,2021-10-28,1915,A,44,6.1NRT,299.39,10.68,D
14.33102,-89.44763,314.77,1.17,1.07,2021-10-28,1915,A,58,6.1NRT,299.44,8.19,D
15.22193,-84.35795,331.89,1.21,1.09,2021-10-28,1915,A,85,6.1NRT,298.09,31.01,D
15.09777,-87.76842,313.15,1.01,1.01,2021-10-28,1915,A,55,6.1NRT,299.98,4.54,D
15.08548,-87.85235,317.08,1.01,1.01,2021-10-28,1915,A,68,6.1NRT,301.33,7.59,D
15.11583,-88.02598,313.39,1.02,1.01,2021-10-28,1915,A,49,6.1NRT,299.01,5.28,D
15.18881,-87.78016,317.35,1.01,1,2021-10-28,1915,A,56,6.1NRT,302.78,5.6,D
15.33352,-87.09507,315.55,1,1,2021-10-28,1915,A,56,6.1NRT,301.98,6.16,D
15.42412,-86.51925,316.48,1.01,1.01,2021-10-28,1915,A,63,6.1NRT,301.92,6.24,D
15.57649,-86.08643,316.83,1.03,1.02,2021-10-28,1915,A,64,6.1NRT,300.98,7.44,D
15.55421,-86.31545,329.94,1.02,1.01,2021-10-28,1915,A,82,6.1NRT,302.29,21.06,D
15.74423,-85.52052,322.39,1.08,1.04,2021-10-28,1915,A,73,6.1NRT,300.62,13.66,D
15.7429,-85.53043,339.39,1.08,1.04,2021-10-28,1915,A,89,6.1NRT,301.46,39.05,D
15.86365,-85.31776,325.63,1.1,1.05,2021-10-28,1915,A,77,6.1NRT,299.87,18.21,D
15.87302,-85.31911,330.19,1.1,1.05,2021-10-28,1915,A,62,6.1NRT,299.61,24.74,D
15.87167,-85.32932,315.03,1.1,1.05,2021-10-28,1915,A,35,6.1NRT,300.89,6.53,D
15.37179,-88.8998,319.25,1.08,1.04,2021-10-28,1915,A,0,6.1NRT,299.76,8.64,D
15.63822,-87.85305,320.84,1.01,1,2021-10-28,1915,A,72,6.1NRT,303.61,7.71,D
15.64718,-87.85447,334.35,1.01,1,2021-10-28,1915,A,86,6.1NRT,301.78,24.22,D
15.77386,-87.23102,321.52,1,1,2021-10-28,1915,A,72,6.1NRT,301.34,10.91,D
15.68127,-88.61763,316.66,1.05,1.02,2021-10-28,1915,A,25,6.1NRT,300.83,6.44,D
15.72673,-89.05367,313.73,1.08,1.04,2021-10-28,1915,A,66,6.1NRT,297.13,5.54,D
15.76702,-89.10123,315.17,1.09,1.04,2021-10-28,1915,A,69,6.1NRT,298.85,6.4,D
16.01172,-89.05738,319.09,1.08,1.04,2021-10-28,1915,A,72,6.1NRT,298.37,11.25,D
16.10037,-89.681,325.82,1.14,1.06,2021-10-28,1915,A,80,6.1NRT,297.98,22.09,D
15.98188,-91.14423,317.37,1.39,1.17,2021-10-28,1915,A,60,6.1NRT,297.19,14.25,D
16.0891,-90.53733,313.86,1.27,1.12,2021-10-28,1915,A,65,6.1NRT,297.63,9,D
16.12722,-90.48975,314.53,1.26,1.11,2021-10-28,1915,A,66,6.1NRT,297.8,8.59,D
16.40852,-89.23399,316.03,1.09,1.04,2021-10-28,1915,A,60,6.1NRT,300.16,10.38,D
16.2923,-90.41874,313.82,1.24,1.11,2021-10-28,1915,A,55,6.1NRT,298.32,7.66,D
16.39294,-90.62634,320.67,1.27,1.12,2021-10-28,1915,A,75,6.1NRT,297.45,16.81,D
16.39105,-90.63804,312.94,1.27,1.12,2021-10-28,1915,A,62,6.1NRT,297.61,7.24,D
16.68332,-89.80544,313.06,1.14,1.06,2021-10-28,1915,A,24,6.1NRT,299.25,6.97,D
16.94315,-90.90532,313.77,1.29,1.13,2021-10-28,1915,A,66,6.1NRT,298.02,8.82,D
17.07483,-90.13391,315.17,1.17,1.08,2021-10-28,1915,A,67,6.1NRT,299.38,7.48,D
17.07314,-90.14474,317.15,1.17,1.08,2021-10-28,1915,A,70,6.1NRT,299.19,9.4,D
17.11445,-90.66987,316.07,1.25,1.11,2021-10-28,1915,A,70,6.1NRT,297.32,11.1,D
17.72044,-88.73135,321.55,1.03,1.01,2021-10-28,1917,A,69,6.1NRT,301.57,10.19,D
17.71902,-88.74088,324.42,1.03,1.01,2021-10-28,1917,A,77,6.1NRT,301.35,13.02,D
17.88482,-88.74134,324.69,1.02,1.01,2021-10-28,1917,A,79,6.1NRT,300.69,15.27,D
17.44934,-91.76537,317.36,1.44,1.19,2021-10-28,1917,A,72,6.1NRT,296.92,16.21,D
17.64878,-90.98137,326.34,1.28,1.12,2021-10-28,1917,A,81,6.1NRT,295.45,26.26,D
17.89409,-92.49072,318.89,1.58,1.24,2021-10-28,1917,A,54,6.1NRT,294.56,22.67,D
18.18344,-91.10126,318.66,1.28,1.12,2021-10-28,1917,A,72,6.1NRT,297.57,13.43,D
17.84356,-93.1271,322.12,1.76,1.3,2021-10-28,1917,A,76,6.1NRT,294.96,31.43,D
18.68271,-88.95825,314.65,1.03,1.01,2021-10-28,1917,A,64,6.1NRT,299.36,7.16,D
19.43616,-92.03659,315.19,1.39,1.17,2021-10-28,1917,A,46,6.1NRT,293.32,15.13,D
26.05447,-97.93562,326.13,2.64,1.56,2021-10-28,1919,A,75,6.1NRT,304.91,62.38,D
26.04926,-97.96139,315.85,2.65,1.56,2021-10-28,1919,A,65,6.1NRT,304.63,21.58,D
26.05904,-97.94168,329.11,2.64,1.56,2021-10-28,1919,A,77,6.1NRT,305.51,76.45,D
26.20858,-97.8797,326.51,2.6,1.55,2021-10-28,1919,A,79,6.1NRT,305.03,66.05,D
26.20338,-97.90502,333.61,2.61,1.55,2021-10-28,1919,A,85,6.1NRT,306.45,102.23,D
29.54004,-90.39726,335.74,1,1,2021-10-28,1919,A,84,6.1NRT,294.98,35.19,D
29.69426,-90.5436,306.58,1,1,2021-10-28,1919,A,37,6.1NRT,293.16,4.55,D
29.889,-90.34054,309.56,1,1,2021-10-28,1919,A,65,6.1NRT,296.53,6.83,D
30.33316,-89.78856,307.91,1.02,1.01,2021-10-28,1919,A,63,6.1NRT,293.52,6.13,D
30.33174,-89.79906,304.71,1.02,1.01,2021-10-28,1919,A,52,6.1NRT,293.75,3.91,D
31.19264,-94.75094,321.7,1.29,1.13,2021-10-28,1919,A,81,6.1NRT,295,25.18,D
31.19034,-94.7642,344.1,1.29,1.13,2021-10-28,1919,A,93,6.1NRT,298.17,70.55,D
31.01733,-96.55437,306.95,1.65,1.26,2021-10-28,1919,A,61,6.1NRT,294.38,11.53,D
17.59815,83.18826,316.2,1.51,1.21,2021-10-28,1955,A,93,6.1NRT,290.51,22.43,N
23.78597,86.39452,304.77,1.17,1.08,2021-10-28,1953,A,62,6.1NRT,292.31,7.65,N
31.47593,-96.03584,327.45,1.5,1.21,2021-10-28,1919,A,85,6.1NRT,295.3,43.11,D
31.47304,-96.05131,309.92,1.51,1.21,2021-10-28,1919,A,68,6.1NRT,294.74,13.26,D
31.57202,-96.26434,304.7,1.55,1.23,2021-10-28,1919,A,56,6.1NRT,294.14,7.93,D
32.36409,-94.89409,315.87,1.25,1.11,2021-10-28,1919,A,63,6.1NRT,291.27,18.46,D
32.67015,-95.72799,306.54,1.37,1.16,2021-10-28,1919,A,62,6.1NRT,293.15,8.9,D
32.5155,-99.36558,312.44,2.33,1.48,2021-10-28,1919,A,68,6.1NRT,294.5,31.39,D
34.37133,-97.40247,312.73,1.59,1.24,2021-10-28,1919,A,64,6.1NRT,290.72,20.53,D
34.37104,-97.4074,308.27,1.59,1.24,2021-10-28,1919,A,66,6.1NRT,290.76,15.14,D
36.86369,-101.11614,329.78,2.35,1.48,2021-10-28,1921,A,86,6.1NRT,291.71,92.63,D
36.86562,-101.09687,306.99,2.34,1.48,2021-10-28,1921,A,62,6.1NRT,291.04,16.85,D
36.85992,-101.12214,319.82,2.35,1.48,2021-10-28,1921,A,79,6.1NRT,291.42,52.29,D
47.69041,-101.15462,301.29,1.3,1.13,2021-10-28,1923,A,46,6.1NRT,286.03,7.39,D
47.68726,-101.1713,303.32,1.3,1.13,2021-10-28,1923,A,56,6.1NRT,286.38,9.08,D
48.86129,-102.03468,311.34,1.33,1.14,2021-10-28,1923,A,71,6.1NRT,285.86,17.16,D
49.00234,-103.60453,310.62,1.55,1.23,2021-10-28,1925,A,70,6.1NRT,286.23,21.06,D
49.00343,-103.61186,307.81,1.55,1.23,2021-10-28,1925,A,66,6.1NRT,286.17,16.31,D
49.52919,-101.1162,303.64,1.19,1.09,2021-10-28,1925,A,57,6.1NRT,287.33,7.96,D
49.52626,-101.13213,308.85,1.2,1.09,2021-10-28,1925,A,68,6.1NRT,287.68,12.25,D
49.62307,-101.0595,315.44,1.18,1.08,2021-10-28,1925,A,76,6.1NRT,287.77,18.68,D
49.89582,-101.62371,302.95,1.22,1.1,2021-10-28,1925,A,54,6.1NRT,285.33,8.76,D
49.9413,-101.83112,301.44,1.24,1.11,2021-10-28,1925,A,47,6.1NRT,285.55,7.59,D
51.53165,-100.2105,301.24,1.06,1.03,2021-10-28,1925,A,46,6.1NRT,285.8,6.08,D
52.68027,-102.47189,300.08,1.16,1.07,2021-10-28,1925,A,26,6.1NRT,281.89,7.94,D
52.67723,-102.48846,310.06,1.17,1.07,2021-10-28,1925,A,69,6.1NRT,282.52,15.45,D
52.2382,-107.11402,303.91,1.81,1.32,2021-10-28,1925,A,57,6.1NRT,284.56,18.35,D
52.67813,-106.98802,302.9,1.73,1.29,2021-10-28,1928,A,54,6.1NRT,281.81,16.01,D
52.83761,-107.709,302.16,1.84,1.33,2021-10-28,1928,A,51,6.1NRT,283.15,17.21,D
53.05068,-112.07935,337.08,2.82,1.6,2021-10-28,1928,A,90,6.1NRT,283.09,186.15,D
53.05241,-112.0843,315.01,2.82,1.6,2021-10-28,1928,A,75,6.1NRT,282.66,69.82,D
48.60819,21.18241,301.05,1.04,1.02,2021-10-28,2029,T,37,6.1NRT,277.25,9.43,N
52.15558,10.3977,304.02,1.57,1.24,2021-10-28,2032,T,58,6.1NRT,280,19.09,N
56.38868,10.41798,311.71,1.23,1.1,2021-10-28,2032,T,83,6.1NRT,282.08,19.2,N
56.38502,10.3989,317.17,1.24,1.1,2021-10-28,2032,T,95,6.1NRT,281.5,25.39,N
19.40656,-155.29152,446.36,1.01,1.01,2021-10-28,2059,T,100,6.1NRT,333.44,660.2,D
19.40512,-155.28197,499.97,1.01,1.01,2021-10-28,2059,T,100,6.1NRT,358.17,1620.25,D
19.40368,-155.27248,337.04,1.01,1.01,2021-10-28,2059,T,70,6.1NRT,313.44,23.81,D
35.80527,-0.23705,301.06,1.01,1,2021-10-28,2205,T,25,6.1NRT,288.92,5.56,N
35.81121,-0.26102,301.78,1.01,1,2021-10-28,2205,T,32,6.1NRT,289,5.9,N
28.59596,1.40788,309.23,1,1,2021-10-28,2203,T,77,6.1NRT,290.77,9.28,N
31.2313,8.56519,303.3,2.53,1.53,2021-10-28,2203,T,54,6.1NRT,285.47,33.92,N
31.66771,6.06638,301.69,1.74,1.29,2021-10-28,2203,T,43,6.1NRT,287.25,15.26,N
31.66591,6.04817,310.77,1.73,1.29,2021-10-28,2203,T,81,6.1NRT,287.52,27.93,N
32.95258,3.22032,307.36,1.23,1.1,2021-10-28,2203,T,71,6.1NRT,283.55,13.85,N
-18.27748,15.81399,330.33,1.51,1.21,2021-10-28,2150,T,100,6.1NRT,292.33,51.22,N
-18.27979,15.79987,307.96,1.5,1.21,2021-10-28,2150,T,57,6.1NRT,291.71,13.18,N
-18.26199,15.84025,308.49,1.51,1.21,2021-10-28,2150,T,75,6.1NRT,291.67,14.94,N
-18.26432,15.82608,309.74,1.51,1.21,2021-10-28,2150,T,78,6.1NRT,290.09,15.36,N
-18.26664,15.81194,324.62,1.51,1.21,2021-10-28,2150,T,100,6.1NRT,289.36,39.42,N
-6.06802,11.35823,322.9,1.2,1.09,2021-10-28,2155,T,100,6.1NRT,293.71,23.84,N
-4.92073,11.38076,318.96,1.24,1.11,2021-10-28,2155,T,97,6.1NRT,292.76,20.45,N
-1.95941,9.87301,306.49,1.12,1.05,2021-10-28,2155,T,68,6.1NRT,290.72,7.38,N
-1.52247,9.9496,305.31,1.14,1.06,2021-10-28,2155,T,59,6.1NRT,286.41,8.14,N
-0.7373,12.96258,300.57,1.86,1.33,2021-10-28,2155,T,30,6.1NRT,290.46,7.36,N
4.30548,7.66245,305.01,1.04,1.02,2021-10-28,2157,T,7,6.1NRT,279.93,6.83,N
4.46203,7.46793,305.54,1.03,1.01,2021-10-28,2157,T,33,6.1NRT,287.04,6.68,N
4.86485,7.19352,300.65,1.02,1.01,2021-10-28,2157,T,31,6.1NRT,284.17,3.71,N
4.89069,7.11568,301.96,1.02,1.01,2021-10-28,2157,T,40,6.1NRT,290.08,3.76,N
4.98262,7.1148,302.05,1.02,1.01,2021-10-28,2157,T,46,6.1NRT,290.16,3.81,N
5.00685,6.70079,303.61,1,1,2021-10-28,2157,T,56,6.1NRT,291.23,4.38,N
5.38812,6.6609,300.95,1,1,2021-10-28,2157,T,36,6.1NRT,289.6,3.67,N
5.38686,6.65193,305.43,1,1,2021-10-28,2157,T,64,6.1NRT,289.81,6.22,N
5.63718,6.66792,301.78,1.01,1,2021-10-28,2157,T,44,6.1NRT,290.19,3.52,N
5.66144,6.51196,301.86,1,1,2021-10-28,2157,T,45,6.1NRT,289.62,4.07,N
5.52121,5.46155,305.15,1.02,1.01,2021-10-28,2157,T,51,6.1NRT,291.01,5.92,N
5.55789,5.07604,309.71,1.04,1.02,2021-10-28,2157,T,67,6.1NRT,292.3,6.57,N
5.55656,5.06679,306.6,1.04,1.02,2021-10-28,2157,T,47,6.1NRT,290.66,4.34,N
5.89802,5.58531,307.92,1.01,1,2021-10-28,2157,T,73,6.1NRT,291.57,6.53,N
5.95032,5.05069,304.67,1.03,1.02,2021-10-28,2157,T,61,6.1NRT,290.2,4.51,N
11.05834,13.88214,317.61,3.39,1.74,2021-10-28,2159,T,95,6.1NRT,293.05,90.64,N
11.07393,13.88045,325.99,3.39,1.74,2021-10-28,2159,T,100,6.1NRT,292.19,141.96,N
11.07025,13.84936,301.49,3.37,1.73,2021-10-28,2159,T,36,6.1NRT,291.03,24.1,N
11.05357,13.87579,303.87,3.39,1.74,2021-10-28,2159,T,42,6.1NRT,292.51,29.12,N
11.07262,13.90529,306.58,3.41,1.74,2021-10-28,2159,T,56,6.1NRT,292.11,40.1,N
11.06917,13.8741,327.84,3.39,1.74,2021-10-28,2159,T,100,6.1NRT,292.79,152.03,N
12.04358,14.58783,306.94,3.97,1.85,2021-10-28,2159,T,70,6.1NRT,292.18,53.58,N
12.04889,14.5803,309.49,3.97,1.85,2021-10-28,2159,T,78,6.1NRT,292.25,67.35,N
12.27285,14.36154,306.55,3.85,1.83,2021-10-28,2159,T,68,6.1NRT,292.21,49.53,N
12.26897,14.3265,302.25,3.82,1.83,2021-10-28,2159,T,48,6.1NRT,291.69,30.92,N
12.27916,14.35561,313.42,3.85,1.83,2021-10-28,2159,T,87,6.1NRT,292.26,82.45,N
12.27551,14.32052,303.8,3.82,1.83,2021-10-28,2159,T,45,6.1NRT,292,35.42,N
12.44228,13.59094,302.13,3.37,1.73,2021-10-28,2159,T,47,6.1NRT,291.87,27.66,N
12.4833,13.40176,310.76,3.26,1.71,2021-10-28,2159,T,77,6.1NRT,291.84,52.86,N
12.46472,13.3972,302.03,3.26,1.71,2021-10-28,2159,T,10,6.1NRT,291.91,23.36,N
12.48004,13.39537,313.13,3.26,1.71,2021-10-28,2159,T,86,6.1NRT,292.07,64.66,N
12.49536,13.39357,304.11,3.26,1.71,2021-10-28,2159,T,59,6.1NRT,291.05,32.63,N
13.53547,13.75219,306.67,3.6,1.78,2021-10-28,2159,T,69,6.1NRT,292.94,45.38,N
13.53174,13.7193,303.25,3.57,1.77,2021-10-28,2159,T,36,6.1NRT,289.28,34.16,N
13.5441,13.74574,314.78,3.6,1.78,2021-10-28,2159,T,90,6.1NRT,291.75,84.64,N
13.54058,13.71282,301.64,3.57,1.77,2021-10-28,2159,T,12,6.1NRT,287.91,29.73,N
13.56007,13.74394,309.34,3.6,1.78,2021-10-28,2159,T,74,6.1NRT,288.51,60.34,N
13.59935,13.80676,311.49,3.64,1.79,2021-10-28,2159,T,83,6.1NRT,289.66,70.99,N
13.60779,13.79893,308.25,3.64,1.79,2021-10-28,2159,T,74,6.1NRT,288.02,59.94,N
12.293,2.71133,303.75,1.11,1.05,2021-10-28,2159,T,57,6.1NRT,287.66,5,N
51.25681,75.66441,304.85,1.08,1.04,2021-10-28,2125,A,62,6.1NRT,270.27,13.53,N
50.04115,73.01814,317.32,1,1,2021-10-28,2125,A,95,6.1NRT,269.41,21.94,N
23.15265,55.452,304.52,3.02,1.65,2021-10-28,2133,A,60,6.1NRT,292.21,30.09,N
-23.20724,47.24658,300.47,2.09,1.41,2021-10-28,2146,A,28,6.1NRT,285.52,17.54,N
24.46508,-107.46744,319.28,2.06,1.4,2021-10-28,2057,A,36,6.1NRT,304.17,18.02,D
27.37771,-110.15231,325.94,1.48,1.2,2021-10-28,2057,A,44,6.1NRT,313.92,12.35,D
27.38847,-110.15382,331.6,1.48,1.2,2021-10-28,2057,A,81,6.1NRT,314.77,26.03,D
30.75039,-112.16618,324.98,1.25,1.11,2021-10-28,2059,A,69,6.1NRT,311.78,12.68,D
31.89519,-116.51461,335.74,1.01,1,2021-10-28,2059,A,84,6.1NRT,308.18,25.58,D
33.41775,-110.8607,316.94,1.6,1.25,2021-10-28,2059,A,60,6.1NRT,304.67,12.3,D
33.75694,-110.52437,320.05,1.7,1.28,2021-10-28,2059,A,72,6.1NRT,299.36,30.11,D
35.49681,-119.58822,312.36,1.13,1.06,2021-10-28,2059,A,36,6.1NRT,300.04,6.16,D
54.31696,-122.0813,304.5,1.03,1.01,2021-10-28,2104,A,56,6.1NRT,274.78,10.76,D
54.49305,-121.79202,301.02,1.04,1.02,2021-10-28,2104,A,41,6.1NRT,278.94,7.99,D
54.1484,-124.46689,302.42,1,1,2021-10-28,2104,A,52,6.1NRT,271.16,9.65,D
54.11631,-125.10218,348.39,1.02,1.01,2021-10-28,2104,A,90,6.1NRT,276.77,62.06,D
54.11391,-125.11742,330.8,1.02,1.01,2021-10-28,2104,A,66,6.1NRT,271.9,31.93,D
53.87834,-126.55042,307.91,1.08,1.04,2021-10-28,2104,A,66,6.1NRT,276.39,13.55,D
53.87564,-126.56612,317.63,1.08,1.04,2021-10-28,2104,A,78,6.1NRT,275.58,22.07,D
54.12511,-125.10612,377.54,1.02,1.01,2021-10-28,2104,A,94,6.1NRT,278.2,149.46,D
54.12272,-125.12138,375.83,1.02,1.01,2021-10-28,2104,A,94,6.1NRT,278.98,143.02,D
53.91154,-126.41274,304.81,1.07,1.03,2021-10-28,2104,A,34,6.1NRT,274.52,9.32,D
53.92045,-126.41749,321.36,1.07,1.03,2021-10-28,2104,A,76,6.1NRT,276.8,24.74,D
53.91777,-126.43329,301.75,1.07,1.03,2021-10-28,2104,A,40,6.1NRT,277.42,8.4,D
55.42225,-121.43721,369.14,1.08,1.04,2021-10-28,2104,A,94,6.1NRT,276.41,132.38,D
55.4202,-121.4544,346.42,1.08,1.04,2021-10-28,2104,A,82,6.1NRT,274.82,66.73,D
54.86051,-127.14308,300.43,1.08,1.04,2021-10-28,2104,A,32,6.1NRT,277.56,9.3,D
56.16862,-121.76853,324.61,1.08,1.04,2021-10-28,2104,A,83,6.1NRT,279.25,29.66,D
55.26598,-128.97011,332.14,1.18,1.08,2021-10-28,2104,A,83,6.1NRT,271.53,45.39,D
55.7439,-128.96442,308.18,1.16,1.07,2021-10-28,2104,A,67,6.1NRT,272.73,15.77,D
55.74078,-128.98131,309.69,1.16,1.07,2021-10-28,2104,A,69,6.1NRT,271.77,17.26,D
55.77307,-128.98801,303.07,1.16,1.07,2021-10-28,2104,A,55,6.1NRT,273.04,12.39,D
57.03648,-121.82513,320.43,1.1,1.05,2021-10-28,2104,A,80,6.1NRT,275.49,26.46,D
57.12775,-121.75539,303.67,1.1,1.05,2021-10-28,2104,A,57,6.1NRT,275.49,11.76,D
58.53886,-116.16033,301.4,1.78,1.31,2021-10-28,2104,A,47,6.1NRT,277.49,18.31,D
38.32044,-119.75082,316.64,1.07,1.03,2021-10-28,2059,A,71,6.1NRT,286.65,18.59,D
38.35155,-119.84145,309.6,1.07,1.03,2021-10-28,2059,A,52,6.1NRT,290.72,11.81,D
38.34959,-119.85349,305.63,1.07,1.03,2021-10-28,2059,A,39,6.1NRT,288.15,8.69,D
38.54765,-122.49664,308.7,1.37,1.16,2021-10-28,2059,A,57,6.1NRT,298.09,7.9,D
38.75917,-122.65312,308.63,1.39,1.17,2021-10-28,2059,A,51,6.1NRT,296.78,8.87,D
39.07645,-121.87376,308.2,1.25,1.11,2021-10-28,2059,A,66,6.1NRT,298.04,6.71,D
39.07393,-121.88792,314.78,1.25,1.11,2021-10-28,2059,A,75,6.1NRT,295.34,13.52,D
39.58051,-119.52306,313.64,1.03,1.01,2021-10-28,2059,A,73,6.1NRT,294.94,8.53,D
39.93424,-122.74918,326.69,1.33,1.14,2021-10-28,2101,A,85,6.1NRT,290.12,37.69,D
39.9314,-122.76463,325.95,1.33,1.14,2021-10-28,2101,A,84,6.1NRT,291.55,36.82,D
39.92866,-122.77945,306.81,1.34,1.15,2021-10-28,2101,A,64,6.1NRT,290.97,10.99,D
40.82095,-122.60526,304.07,1.26,1.12,2021-10-28,2101,A,58,6.1NRT,293.69,6.98,D
40.93997,-123.74868,302.92,1.42,1.18,2021-10-28,2101,A,54,6.1NRT,287.02,10.23,D
41.73031,-122.73856,303.89,1.24,1.1,2021-10-28,2101,A,57,6.1NRT,289.27,9.38,D
41.72778,-122.75277,300.53,1.24,1.11,2021-10-28,2101,A,38,6.1NRT,289.34,6.86,D
42.3231,-120.17645,313.84,1.02,1.01,2021-10-28,2101,A,73,6.1NRT,279.49,14.77,D
42.32122,-120.18861,309.37,1.02,1.01,2021-10-28,2101,A,50,6.1NRT,280.12,11,D
42.33201,-120.17893,306.8,1.02,1.01,2021-10-28,2101,A,30,6.1NRT,278.79,8.91,D
42.5568,-121.38566,302.51,1.08,1.04,2021-10-28,2101,A,52,6.1NRT,288.54,4.74,D
42.5547,-121.39835,309.11,1.08,1.04,2021-10-28,2101,A,68,6.1NRT,288.33,9.51,D
42.56382,-121.4011,301.6,1.08,1.04,2021-10-28,2101,A,20,6.1NRT,287.97,4.18,D
42.41243,-122.40534,304.49,1.17,1.08,2021-10-28,2101,A,59,6.1NRT,288.46,8.36,D
42.40993,-122.41964,300.12,1.17,1.08,2021-10-28,2101,A,28,6.1NRT,289.32,5.13,D
42.33897,-123.16378,300.23,1.26,1.11,2021-10-28,2101,A,27,6.1NRT,289.62,4.91,D
42.34867,-123.1674,300.24,1.26,1.11,2021-10-28,2101,A,29,6.1NRT,290.07,4.91,D
42.60857,-121.86004,304.25,1.11,1.05,2021-10-28,2101,A,58,6.1NRT,290.26,6.84,D
42.60633,-121.87326,300.76,1.11,1.05,2021-10-28,2101,A,40,6.1NRT,289.82,4.31,D
42.64508,-122.55764,334.35,1.17,1.08,2021-10-28,2101,A,89,6.1NRT,289.04,44.92,D
42.47379,-123.67376,301.66,1.32,1.14,2021-10-28,2101,A,48,6.1NRT,289.19,7.17,D
42.87031,-123.27084,302.36,1.24,1.11,2021-10-28,2101,A,47,6.1NRT,277.72,7.61,D
42.86766,-123.28529,320.67,1.24,1.11,2021-10-28,2101,A,80,6.1NRT,280.03,26.06,D
43.70469,-118.69524,327.65,1.01,1,2021-10-28,2101,A,85,6.1NRT,289.27,26.26,D
42.82042,-124.38037,341.04,1.4,1.17,2021-10-28,2101,A,87,6.1NRT,287.33,73.63,D
42.81716,-124.39748,323.61,1.4,1.17,2021-10-28,2101,A,82,6.1NRT,287.12,33.92,D
43.29721,-121.81499,312.8,1.09,1.04,2021-10-28,2101,A,73,6.1NRT,285.31,14.4,D
43.30412,-121.8088,301.26,1.09,1.04,2021-10-28,2101,A,46,6.1NRT,286.34,5.95,D
42.89896,-124.117,325.38,1.35,1.15,2021-10-28,2101,A,84,6.1NRT,289.54,35.04,D
42.89599,-124.13247,312.46,1.36,1.15,2021-10-28,2101,A,73,6.1NRT,289.94,16.53,D
42.83902,-124.42709,322.94,1.4,1.17,2021-10-28,2101,A,82,6.1NRT,287.41,34.68,D
42.83564,-124.4444,302.33,1.41,1.17,2021-10-28,2101,A,52,6.1NRT,286.92,8.28,D
