"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-15","78","92","71",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-16","77","92","69",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-17","75","91","66",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-18","68","84","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-19","57","66","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-20","64","75","58",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-21","61","76","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-22","53","62","45",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-23","45","53","41",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-24","49","61","42",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-25","45","53","39",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-26","46","59","38",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-27","48","55","44",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-28","52","66","45",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-29","47","51","43",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-30","51","62","41",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-01-31","58","69","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-01","62","75","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-02","64","78","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-03","58","72","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-04","55","71","46",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-05","60","77","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-06","65","83","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-07","62","78","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-08","53","70","46",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-09","52","62","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-10","54","67","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-11","56","73","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-12","56","65","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-13","56","68","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-14","56","64","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-15","56","69","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-16","56","66","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-17","56","66","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-18","58","73","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-19","60","76","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-20","55","61","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-21","62","79","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-22","69","86","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-23","67","84","58",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-24","64","81","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-25","62","78","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-26","64","81","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-27","60","71","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-02-28","60","72","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-01","61","79","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-02","61","79","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-03","49","58","45",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-04","56","71","43",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-05","64","84","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-06","57","74","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-07","54","64","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-08","56","70","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-09","53","67","44",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-10","47","57","40",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-11","45","57","38",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-12","47","57","40",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-13","52","67","41",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-14","53","66","46",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-15","47","56","41",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-16","50","63","40",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-17","54","72","42",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-18","58","73","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-19","60","76","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-20","58","71","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-21","58","71","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-22","58","72","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-23","56","66","46",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-24","61","74","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-25","50","59","44",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-26","54","67","43",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-27","64","80","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-28","72","92","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-29","68","87","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-30","62","83","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-03-31","75","90","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-01","75","89","65",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-02","64","81","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-03","62","80","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-04","64","83","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-05","60","75","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-06","60","75","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-07","65","83","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-08","64","80","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-09","64","83","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-10","63","83","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-11","61","80","50",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-12","59","74","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-13","56","66","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-14","55","68","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-15","56","72","44",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-16","58","76","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-17","63","78","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-18","74","87","63",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-19","73","92","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-20","61","77","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-21","56","66","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-22","56","66","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-23","57","68","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-24","58","73","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-25","58","72","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-26","56","67","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-27","58","70","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-28","72","88","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-29","79","96","62",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-04-30","79","99","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-01","65","81","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-02","61","75","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-03","63","79","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-04","68","89","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-05","67","88","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-06","61","81","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-07","60","76","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-08","63","78","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-09","62","76","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-10","61","71","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-11","63","80","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-12","63","79","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-13","60","74","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-14","61","78","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-15","60","76","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-16","57","65","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-17","60","74","52",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-18","63","79","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-19","62","77","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-20","62","75","51",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-21","60","76","48",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-22","58","71","47",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-23","63","77","49",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-24","77","96","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-25","73","89","58",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-26","67","82","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-27","64","78","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-28","63","81","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-29","61","77","53",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-30","63","76","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-05-31","64","82","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-01","65","84","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-02","66","84","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-03","67","84","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-04","67","84","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-05","66","85","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-06","64","78","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-07","59","67","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-08","63","78","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-09","66","79","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-10","67","78","54",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-11","70","87","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-12","73","90","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-13","74","93","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-14","79","97","63",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-15","84","102","68",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-16","76","95","62",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-17","75","97","61",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-18","70","91","60",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-19","69","85","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-20","67","84","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-21","68","86","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-22","69","85","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-23","69","88","57",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-24","66","80","55",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-25","69","82","56",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-26","73","90","59",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-27","73","92","61",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-28","72","89","60",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-29","70","86","60",
"USR0000CBEV","BEVERLY HILLS CALIFORNIA, CA US","2021-06-30","70","89","60",
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-01",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-02",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-03",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-04",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-05",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-06",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-07",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-08",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-09",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-10",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-11",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-12",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-13",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-14",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-16",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-17",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-18",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-20",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-21",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-22",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-23",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-24",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-25",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-27",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-28",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-29",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-30",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-01-31",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-01",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-02",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-03",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-04",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-05",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-06",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-07",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-08",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-09",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-10",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-11",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-12",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-13",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-14",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-15",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-16",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-17",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-18",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-19",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-20",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-21",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-22",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-23",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-25",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-27",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-02-28",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-01",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-02",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-03",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-04",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-05",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-06",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-07",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-08",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-09",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-10",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-11",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-12",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-14",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-15",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-16",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-17",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-18",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-19",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-20",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-21",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-22",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-23",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-24",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-25",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-27",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-28",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-29",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-30",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-03-31",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-01",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-02",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-03",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-04",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-05",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-06",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-07",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-08",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-09",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-10",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-11",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-12",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-13",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-14",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-15",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-16",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-17",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-18",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-19",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-20",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-21",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-22",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-23",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-24",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-25",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-27",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-28",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-29",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-04-30",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-01",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-02",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-03",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-04",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-05",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-06",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-07",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-08",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-09",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-10",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-11",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-12",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-13",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-14",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-15",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-16",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-17",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-18",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-19",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-20",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-21",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-22",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-23",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-24",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-25",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-26",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-27",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-28",,,,
"US1CALA0108","AGOURA HILLS 1.3 NNE, CA US","2021-05-29",,,,
